2.808521240234375000e+03,2.086672607421875000e+03,1.240607757568359375e+02,9.203990173339843750e+01,6.585432291030883789e-01,1.105750000000000000e+04
2.678648437500000000e+03,2.085492919921875000e+03,1.240463867187500000e+02,9.202210998535156250e+01,4.855458140373229980e-01,1.105050000000000000e+04
2.548941894531250000e+03,2.083999267578125000e+03,1.233870086669921875e+02,9.141242980957031250e+01,6.661999821662902832e-01,1.104000000000000000e+04
2.419114013671875000e+03,2.082301269531250000e+03,1.232855987548828125e+02,9.202893829345703125e+01,6.740368604660034180e-01,1.101850000000000000e+04
2.289002441406250000e+03,2.081289062500000000e+03,1.230874710083007812e+02,9.201741790771484375e+01,6.902771592140197754e-01,1.100650000000000000e+04
2.159000244140625000e+03,2.079500000000000000e+03,1.235246200561523438e+02,9.105471038818359375e+01,9.710219502449035645e-01,1.098900000000000000e+04
2.029019042968750000e+03,2.078000488281250000e+03,1.232397918701171875e+02,9.114688873291015625e+01,5.405101776123046875e-01,1.095700000000000000e+04
1.899007812500000000e+03,2.076516113281250000e+03,1.234130249023437500e+02,9.117898559570312500e+01,9.093804955482482910e-01,1.093400000000000000e+04
1.769630493164062500e+03,2.075006835937500000e+03,1.223840713500976562e+02,9.129893493652343750e+01,6.227556467056274414e-01,1.091250000000000000e+04
1.640500122070312500e+03,2.073500000000000000e+03,1.224908752441406250e+02,9.103776550292968750e+01,9.710219502449035645e-01,1.087400000000000000e+04
3.329417724609375000e+03,1.994781860351562500e+03,1.240287322998046875e+02,9.204466247558593750e+01,7.538483738899230957e-01,1.107600000000000000e+04
3.199488769531250000e+03,1.992999877929687500e+03,1.240708236694335938e+02,9.137625122070312500e+01,6.437457203865051270e-01,1.108350000000000000e+04
3.069503662109375000e+03,1.991678344726562500e+03,1.240492782592773438e+02,9.202840423583984375e+01,6.585431694984436035e-01,1.106400000000000000e+04
2.939496337890625000e+03,1.990302246093750000e+03,1.240381240844726562e+02,9.202866363525390625e+01,6.661999821662902832e-01,1.106600000000000000e+04
2.809521728515625000e+03,1.988708862304687500e+03,1.240269241333007812e+02,9.201728820800781250e+01,6.820604205131530762e-01,1.105400000000000000e+04
2.679848876953125000e+03,1.987706665039062500e+03,1.233722076416015625e+02,9.202919006347656250e+01,6.820604205131530762e-01,1.104850000000000000e+04
2.549990478515625000e+03,1.986196044921875000e+03,1.232455062866210938e+02,9.203212738037109375e+01,7.742201685905456543e-01,1.103250000000000000e+04
2.419997070312500000e+03,1.984728515625000000e+03,1.231140823364257812e+02,9.204236602783203125e+01,7.073193788528442383e-01,1.102350000000000000e+04
2.290020996093750000e+03,1.983694458007812500e+03,1.231091384887695312e+02,9.201717376708984375e+01,6.740369200706481934e-01,1.100600000000000000e+04
2.160000000000000000e+03,1.981994140625000000e+03,1.230973663330078125e+02,9.141721343994140625e+01,6.740369200706481934e-01,1.098450000000000000e+04
2.030000000000000000e+03,1.980500000000000000e+03,1.234783477783203125e+02,9.103755187988281250e+01,9.628636240959167480e-01,1.094600000000000000e+04
